"nomor_order_receipt";"nomor_po";"tanggal_order";"custid";"status_order";"order_created_by";"tanggal_sp";"tanggal_do";"sales_val_do";"tanggal_receive";"cust_receive";"keterangan_order";"keterangan_sp";"keterangan_do";"keterangan_receive";"several_address"
"ORD2009-0108";"4200128361";"2020-09-25";"BTGPROPA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0109";"-";"2020-09-26";"TBWWILLI";"2";"2";NULL;NULL;NULL;NULL;NULL;"bertahap pengambilan nya";NULL;NULL;NULL;"0"
"ORD2009-0110";"-";"2020-09-26";"TKDPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0111";"-";"2020-09-28";"TPBBINUS";"2";"2";NULL;NULL;NULL;NULL;NULL;"bertahap";NULL;NULL;NULL;"0"
"ORD2009-0112";"-";"2020-09-28";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0113";"-";"2020-09-28";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0114";"-";"2020-09-28";"TMLMIFTA";"2";"2";NULL;NULL;NULL;NULL;NULL;"unit 1";NULL;NULL;NULL;"0"
"ORD2009-0115";"0041A/IX/2020";"2020-09-28";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;"UNIT 1";NULL;NULL;NULL;"0"
"ORD2009-0116";"-";"2020-09-29";"TSDSATRIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0117";"-";"2020-09-30";"TPRGONDO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0118";"20090037";"2020-09-30";"TSDGLOMIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0119";"-";"2020-09-30";"TSDDWIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2009-0120";"PP00.2009-0066";"2020-09-30";"TSDMUSTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0001";"-";"2020-10-01";"BBGANDID";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0002";"-";"2020-10-01";"BBGYUDI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0003";"-";"2020-10-01";"BBGPIAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0004";"-";"2020-10-01";"BBGRAFI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0005";"-";"2020-10-01";"BSKAZIS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0006";"PO2000826-1";"2020-10-01";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;"KIRIM TGL 5 , 9 , 12 , 19 OKT";NULL;NULL;NULL;"0"
"ORD2010-0007";"POL-2009-00880-1";"2020-10-01";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0008";"POL-2009-00864-1";"2020-10-01";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0009";"PA -2009-000109";"2020-10-01";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0010";"-";"2020-10-01";"TGRKASPA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0011";"-";"2020-10-01";"TNGALFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0012";"-";"2020-10-01";"TTGEMPAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0013";"-";"2020-10-02";"TLMELLA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0014";"055/PO/BOISMA/X/2020";"2020-10-02";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0015";"001/X/20";"2020-10-02";"BJTDONG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0016";"-";"2020-10-03";"TSBINDOS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0017";"PO001/A/010/2020";"2020-10-03";"TSDARTHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0018";"-";"2020-10-05";"TPWYANI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0019";"-";"2020-10-05";"TMJGRAHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0020";"-";"2020-10-05";"TSBPUTAS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0021";"-";"2020-10-05";"TSBINDOS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0022";"PO2010050001";"2020-10-05";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0023";"-";"2020-10-05";"TMLTRITO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0024";"PO/20/10/003267";"2020-10-05";"BJTLEMI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0025";"RS/PPIC/002/X/2020-W41";"2020-10-05";"TSBLANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0026";"-";"2020-10-06";"TTGMULYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0027";"-";"2020-10-06";"TSBSANU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0028";"-";"2020-10-06";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0029";"PP03.2010-0004";"2020-10-06";"TSDGOLDE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0030";"-";"2020-10-06";"TBKRAHMAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0031";"POB/20/10/0000005";"2020-10-07";"TPSRAY";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0032";"-";"2020-10-07";"TSBJANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0033";"-";"2020-10-07";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0034";"PO.002/X-IA/20";"2020-10-07";"TSDIASRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0035";"-";"2020-10-08";"TSDWISNU";"2";"2";NULL;NULL;NULL;NULL;NULL;"unit 1";NULL;NULL;NULL;"0"
"ORD2010-0036";"-";"2020-10-08";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0037";"260/PS/X/2020";"2020-10-08";"TSDHISAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0038";"-";"2020-10-08";"TGRDUBANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0039";"PO2010090001";"2020-10-10";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0040";"-";"2020-10-10";"TKDPUTRA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0041";"-";"2020-10-10";"TPBBINUS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0042";"069/PO/BISMA/X/2020";"2020-10-10";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0043";"-";"2020-10-10";"TSBJANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0044";"018/IPJ/X/2020";"2020-10-10";"TJTINDOP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0045";"00002191";"2020-10-12";"TMLSAHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0046";"-";"2020-10-12";"TMLANPA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0047";"-";"2020-10-12";"TGRTRESNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0048";"PO2010120002";"2020-10-12";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0049";"-";"2020-10-13";"TSDTALEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0050";"-";"2020-10-13";"TMLMIFTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0051";"PA-2010-000023";"2020-10-13";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0052";"019/AFM/DSGM/X/2020";"2020-10-13";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0053";"-";"2020-10-13";"TTGMULYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0054";"-";"2020-10-13";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0055";"-";"2020-10-13";"TBWSABAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0056";"-";"2020-10-13";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0057";"PO2000923-1";"2020-10-17";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0058";"076/PO/BISMA/X/2020";"2020-10-17";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0059";"PF-2010-000010";"2020-10-17";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0060";"-";"2020-10-17";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0061";"PO2010100001";"2020-10-17";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0062";"-";"2020-10-17";"BJTPARMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0063";"PC-2010-000020";"2020-10-17";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0064";"PA-2010-000046";"2020-10-17";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0065";"-";"2020-10-17";"TSBPRASE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0066";"-";"2020-10-17";"TSDSUNMO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0067";"POB/CPM/201008/0246";"2020-10-17";"TSDCAHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0068";NULL;"2020-10-17";"TSBCAK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0069";"-";"2020-10-17";"TSBNAGRO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0070";"PPO3.2010-0010";"2020-10-17";"TSDGOLDE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0071";"PO1-2010-1389";"2020-10-17";"TGRMK";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0072";"-";"2020-10-19";"TMDSAKER";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0073";"-";"2020-10-20";"TSDSEWAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0074";"-";"2020-10-20";"TSDLINTIKA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0075";"202016";"2020-10-21";"TSDCOIN";"2";"2";NULL;NULL;NULL;NULL;NULL;"kirim tgl 22 dan 23 okt";NULL;NULL;NULL;"0"
"ORD2010-0076";"201010";"2020-10-21";"TSBNELLY";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0077";"-";"2020-10-21";"TKDHALIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0078";"-";"2020-10-21";"TPRGONDO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0079";"-";"2020-10-21";"BBGSYAIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0080";"-";"2020-10-21";"BBGCANWI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0081";"PC-2010-000030";"2020-10-22";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0082";"PA-2010-000069";"2020-10-22";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0083";"PP00.2010-0039";"2020-10-22";"TSDMUSTI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0084";"BB-ZK/221/X/2020";"2020-10-22";"TSDGREAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0085";"38908";"2020-10-23";"BJTDANA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0086";"4000356643";"2020-10-23";"BTGNIKO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0087";"-";"2020-10-23";"TPSEXIDALE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0088";"084/PO/BISMA/X/2020";"2020-10-23";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0089";"-";"2020-10-23";"TPWYANI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0090";"-";"2020-10-23";"TSDUNIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0091";"-";"2020-10-23";"TMJPRES";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0092";"SR/PPIC/008/X/2020-W43";"2020-10-23";"TSBLANG";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0093";"-";"2020-10-24";"TMDSUPRI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0094";"-";"2020-10-24";"TJRTIMUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0095";"PO2010240001";"2020-10-24";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0096";"-";"2020-10-24";"TGMTARMUJI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0097";"-";"2020-10-26";"TPBEDIHAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0098";"-";"2020-10-26";"TJBSAHRUL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0099";"-";"2020-10-26";"TPBARIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0100";"-";"2020-10-26";"TPBYUSUF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0101";NULL;"2020-10-26";"TPBLINDU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0102";"-";"2020-10-26";"TBLOSYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0103";"-";"2020-10-26";"TPBJEMI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0104";"-";"2020-10-27";"TJBIMAM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0105";"-";"2020-10-27";"TMDINDOTEX";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0106";"-";"2020-10-27";"TSDLATIF";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0107";"-";"2020-10-27";"TSDPOLY";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0108";"PO2010-0248";"2020-10-27";"TSDLIGHT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0109";"-";"2020-10-27";"TSBNATHALIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0110";"A 000387";"2020-10-28";"TSDWINER";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0111";"089/PO/BISMA/X/2020";"2020-10-28";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0112";"-";"2020-10-30";"TMLMIFTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0113";"-";"2020-10-30";"TSDDELTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0114";"PC-2010-000040";"2020-10-30";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0115";"PA-2010-000097";"2020-10-30";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0116";"PO2010290001";"2020-10-30";"TMJGOLDEN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0117";"041/IPJ/X/2020";"2020-10-30";"TJTINDOP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0118";"002/DSGM/X/2020";"2020-10-30";"TBJGOA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0119";"-";"2020-10-31";"TSBPUTAS";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0120";"-";"2020-10-31";"TSMMAKMU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0121";"-";"2020-10-31";"TKDSANPUR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0122";"-";"2020-10-31";"TKDMURYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0123";"-";"2020-10-31";"TPCBAMBA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2010-0124";"-";"2020-10-31";"TSDFIDES";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0001";"PO2000960-1";"2020-11-02";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0002";"PO2000961-1";"2020-11-02";"BJTMOWIL";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0003";"-";"2020-11-02";"TNGALFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0004";"-";"2020-11-02";"BBGASEP";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0005";"-";"2020-11-02";"BBGDENI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0006";NULL;"2020-11-02";"BSKKIKIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0007";"-";"2020-11-02";"BSKINTAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0008";"-";"2020-11-02";"BBTDIDIN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0009";"-";"2020-11-02";"BSKKRISNA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0010";"-";"2020-11-02";"TJBKHOIR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0011";"20110009";"2020-11-03";"TSDGLOMIT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0012";"-";"2020-11-03";"TSDWISNU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0013";"PO2011020001";"2020-11-03";"TSBPERDA";"2";"2";NULL;NULL;NULL;NULL;NULL;"KIRIM TGL 3 , 4 , 5 NOV @ 8000 KG";NULL;NULL;NULL;"0"
"ORD2011-0014";"093/PO/BISMA/XI/2020";"2020-11-03";"TSBBISMA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0015";"-";"2020-11-03";"TPRGONDO";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0016";"-";"2020-11-04";"TBWWILLI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0017";"-";"2020-11-04";"TSBPRASE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0018";"-";"2020-11-04";"TSDSATRIA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0019";"-";"2020-11-04";"TGRJALI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0020";"-";"2020-11-04";"TTGMULYA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0021";"-";"2020-11-04";"BTGSOLAI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0022";"-";"2020-11-04";"TMLYANUA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0023";"-";"2020-11-04";"TSBYANNUAR";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0024";"-";"2020-11-05";"TPRCIPTA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0025";"04/XI/20";"2020-11-05";"TMLSAHA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0026";"-";"2020-11-05";"TSBANAK";"2";"2";NULL;NULL;NULL;NULL;NULL;"unit 2";NULL;NULL;NULL;"0"
"ORD2011-0027";"POL-2011-00049-1";"2020-11-05";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0028";"POL-2011-00050-1";"2020-11-05";"TSBIPRIM";"2";"2";NULL;NULL;NULL;NULL;NULL;"kirim tgl 4 , 11 , 21 desember";NULL;NULL;NULL;"0"
"ORD2011-0029";"-";"2020-11-05";"TMACENT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0030";"-";"2020-11-06";"TSMPANAN";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0031";"020/AFM/DSGM/XI/2020";"2020-11-06";"BJUARFA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0032";"PA-2011-000010";"2020-11-06";"TGRBRIDGE";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0033";"PO/20/11/003748";"2020-11-06";"BJTLEMI";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0034";"-";"2020-11-06";"TTGEMPAT";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0035";"-";"2020-11-06";"TSMMAKMU";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
"ORD2011-0036";"PPOL-SBY2011000071";"2020-11-06";"TSBMIKA";"2";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"0"
